"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0044403","biological process involved in symbiotic interaction",262,0.464355694651449,1.61627123054355,7.718628552449e-06,8.77702664170133e-05,5.96737946421924e-05,3127,"tags=24%, list=14%, signal=21%","246746/20293/20311/20307/14825/57757/20304/20612/50701/170779/213002/243084/58217/170780/13051/434219/14468/17969/66949/11846/244183/16149/217305/14134/14469/12265/170776/54419/14268/23845/75863/20302/18815/15894/26362/58218/13035/12642/12796/209387/16416/17951/15364/12504/12737/16852/14061/14114/11816/20219/17069/20445/27218/667823/21946/16476/384997/236573/332579/14776/100702/66141"
"GO:0001667","ameboidal-type cell migration",267,0.460663657056999,1.60515324952655,7.86289782190621e-06,8.92522550635524e-05,6.06813783008253e-05,4812,"tags=34%, list=22%, signal=27%","21857/14472/15117/14119/21333/17381/384009/17395/242316/13614/16666/20682/18787/20355/68743/14734/332397/114886/12721/18133/76905/319480/21983/14268/21336/20346/22160/13590/20681/70445/16398/14173/16421/16416/18481/11475/22352/21667/15559/16401/21803/13617/18214/20613/54132/18591/108151/14026/231858/20348/24136/83397/56753/20583/18858/68303/16476/21380/11857/16202/27217/192897/26921/14573/70097/21825/63953/21813/68585/15978/18187/15116/12458/20665/14178/12558/12767/20353/108911/269275/75723/235041/21808/16400/263803/16412/18810/20356/171207/11596"
"GO:0046618","xenobiotic export from cell",13,-0.86067834552807,-2.15248545194786,8.16512843215797e-06,9.25188534914607e-05,6.29022935574722e-05,2462,"tags=69%, list=11%, signal=61%","12780/27410/18671/67473/26357/18669/105355/18400/27413"
"GO:0000959","mitochondrial RNA metabolic process",50,-0.592490857710124,-2.10446375921353,8.19068022126005e-06,9.26444077323443e-05,6.29876561556822e-05,6559,"tags=64%, list=30%, signal=45%","74238/66410/71701/66971/67417/71984/228019/66132/226539/52575/68626/70120/15278/338359/380773/216151/21379/226976/68291/21780/68550/226153/320720/67851/72416/15108/56484/170826/56282/231413/70556/64384"
"GO:0050856","regulation of T cell receptor signaling pathway",51,0.650385216890733,1.89527671165224,8.2707772153206e-06,9.33853892989109e-05,6.34914393118921e-05,3379,"tags=37%, list=16%, signal=32%","547431/12775/21838/108723/328795/225825/77647/14728/16534/16792/67596/19264/16818/217303/19260/20400/238555/77799/16854"
"GO:0031663","lipopolysaccharide-mediated signaling pathway",61,0.629158133451058,1.88726477103311,8.33651405579343e-06,9.3961906664066e-05,6.38834055239174e-05,6402,"tags=69%, list=29%, signal=49%","16365/12523/12475/12511/19204/83433/434219/17084/244183/21929/17079/212937/16803/20375/329547/19260/209387/327957/73914/20312/21898/667823/70097/18035/20128/17096/192656/20846/17874/17002/13137/12042/319236/240354/211770/20778/266632/230594/18038/17087/12161/18750"
"GO:0070857","regulation of bile acid biosynthetic process",14,-0.849466593657812,-2.20298557692259,8.50285580113182e-06,9.56683353934023e-05,6.50435829020073e-05,2672,"tags=79%, list=12%, signal=69%","170459/14186/13884/19130/217166/12623/102635496/234564/13897/104158/382044"
"GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway",232,0.468172958305324,1.62020541785735,8.56435419221995e-06,9.6191220243144e-05,6.53990851058716e-05,4628,"tags=37%, list=21%, signal=29%","381489/381413/17167/18386/107221/12801/15552/17200/13491/15565/93896/56744/13733/14289/70839/13614/12652/76943/213527/17329/15566/382045/14744/116903/15945/11513/244958/170458/14739/17203/319229/52614/14764/229323/16416/19227/239853/227289/192176/14807/19222/19219/64378/14676/51801/13617/12766/237175/11303/243764/215798/230775/11514/78249/171530/83397/240888/213788/20608/13610/19217/14601/20287/243277/54611/11556/22353/107831/210044/18390/11517/18162/171469/12311/140498/104111/14675/11540/11550/11548/14748/319197/19085/14745/14773"
"GO:0010565","regulation of cellular ketone metabolic process",160,-0.409513565469394,-1.73432765237039,8.80316355852242e-06,9.87002681290027e-05,6.71049521882021e-05,3865,"tags=40%, list=18%, signal=33%","110524/236900/58805/22259/212980/66887/20186/68346/67885/226856/320717/12894/237625/19017/14080/11363/170459/57320/14077/26365/56690/71767/14186/56717/20540/11370/14194/231070/12160/12097/13884/66113/11814/19130/15378/29807/226564/217166/12623/11808/102635496/18604/100705/19013/14261/14933/55990/67800/26367/394436/19683/102570/105349/216454/14607/216453/76574/227627/234564/27413/13897/16334/104158/382044"
"GO:0043254","regulation of protein-containing complex assembly",448,0.414987756171267,1.47745514840266,9.06120469329939e-06,0.000101415790990389,6.89511987611207e-05,4885,"tags=29%, list=22%, signal=23%","12557/17392/56221/22410/12981/18386/240873/12985/21926/20292/381293/20344/56644/12123/12391/70839/54483/83433/20682/102639543/12229/22153/55985/236312/12363/19240/24088/105855/56193/12759/15162/74202/229898/56742/14469/12721/20963/17967/14544/226691/13590/100040462/15894/93675/19260/21899/18481/59036/23963/76686/56216/19219/545384/15163/22778/21803/19241/13380/56489/14159/11816/170770/22003/171543/20907/170643/11303/14086/623121/211323/381979/18826/277468/14026/12484/21898/260315/234695/20259/50918/320827/94090/13717/69017/12018/223601/26401/16854/277360/101497/15950/11853/17698/15978/20739/20128/13685/16145/381280/54396/22323/22249/12125/22059/58804/56320/327959/16191/17755/23999/20362/76820/50876/100038882/545481/235041/237860/72179/56699/17874/50875/22030/217356/209012/78473/104445/15944/16816"
"GO:0002363","alpha-beta T cell lineage commitment",28,0.742534415620686,1.95772428532125,9.34722429508337e-06,0.000104252491179658,7.08798321294145e-05,3984,"tags=64%, list=18%, signal=53%","240873/30925/16193/16364/20371/17085/53314/16950/12515/20737/252838/21803/16852/57765/16194/13039/83430/20848"
"GO:0048762","mesenchymal cell differentiation",255,0.468467630440853,1.62819298403432,9.344367339965e-06,0.000104252491179658,7.08798321294145e-05,5338,"tags=35%, list=25%, signal=27%","14472/15117/12842/20471/22409/11501/16193/384009/13614/20682/65100/20355/94352/22417/76905/71878/15375/17967/14268/20346/22160/20681/16950/14726/226778/19378/16176/13837/56198/21809/192176/15364/13731/23892/21804/629378/15559/21803/13617/216285/101809/18793/20613/100182/108151/93840/13813/231858/22772/20348/24136/21412/12006/20583/21380/14573/12156/21813/68585/14056/18187/20665/12558/106957/214384/17702/227059/20353/20846/20472/171463/98711/17126/21808/21812/56177/20356/17260/11596/71890/14042/72103/20360/18018/19664/20361/12631/102693/24063"
"GO:0044743","protein transmembrane import into intracellular organelle",39,-0.639614308757414,-2.17968315476084,9.43552430349248e-06,0.000105054307114711,7.14249757344465e-05,5980,"tags=85%, list=27%, signal=61%","21855/28185/21856/641376/66449/67105/15481/53333/103737/17714/19305/67067/72129/66525/66148/56273/72170/21854/67952/18633/66887/71382/224824/53600/668173/66169/17713/26926/15510/18634/67713/75266/58869"
"GO:0001763","morphogenesis of a branching structure",247,0.470805343609703,1.63610312890092,9.91352513230071e-06,0.000110184701210051,7.4913059981841e-05,4236,"tags=31%, list=19%, signal=25%","67937/14472/12505/21923/20471/11839/12702/666279/21926/20292/16193/12391/18163/13614/20682/17313/271127/17387/16153/14734/22417/15375/240725/15227/20346/12977/20681/17869/12876/16176/14173/11609/15364/23892/21667/14634/21803/13617/12826/73181/21420/18591/15431/93840/13841/18595/20348/21412/56753/20583/22061/21380/72780/16202/15234/18654/15396/14573/22420/12156/16000/21813/68585/22408/21853/15242/20665/14178/14633/18109/17702/14025/12767/239405/20472/238057/13836"
"GO:0051985","negative regulation of chromosome segregation",58,0.6338505040579,1.88525628529603,9.94659283859833e-06,0.000110360636659803,7.50326760696965e-05,4411,"tags=47%, list=20%, signal=37%","12235/22137/229841/20877/66977/268697/67052/12236/69716/76464/219114/11799/52276/66468/66991/107995/214901/18817/16319/70385/208628/68014/67629/56150/67141/70799/14841"
"GO:0007094","mitotic spindle assembly checkpoint signaling",52,0.651811622823079,1.90491522248188,1.02084522993839e-05,0.000112874804180752,7.6742023921375e-05,3553,"tags=44%, list=16%, signal=37%","12235/22137/229841/20877/66977/268697/67052/12236/69716/76464/219114/11799/52276/66468/66991/107995/18817/16319/70385/208628/68014/67629/56150"
"GO:0071173","spindle assembly checkpoint signaling",52,0.651811622823079,1.90491522248188,1.02084522993839e-05,0.000112874804180752,7.6742023921375e-05,3553,"tags=44%, list=16%, signal=37%","12235/22137/229841/20877/66977/268697/67052/12236/69716/76464/219114/11799/52276/66468/66991/107995/18817/16319/70385/208628/68014/67629/56150"
"GO:0030224","monocyte differentiation",41,0.679231326237117,1.89887926654615,1.02584658783582e-05,0.000113232238884913,7.69850388512e-05,4903,"tags=68%, list=23%, signal=53%","12981/75766/102639543/236312/16149/76527/226691/12977/100040462/17869/12504/545384/218624/14159/20219/238377/623121/16331/16476/17886/15950/12571/12192/107771/69656/18574/17260/72147"
"GO:0050667","homocysteine metabolic process",13,-0.856779500586076,-2.14273476278431,1.04534171236549e-05,0.000115185501593182,7.83130352501368e-05,1504,"tags=54%, list=7%, signal=50%","107869/50490/108156/17850/246221/12411/13479"
"GO:0042509","regulation of tyrosine phosphorylation of STAT protein",62,0.620987162732969,1.87458849277708,1.05078185992554e-05,0.000115586004591809,7.85853317198787e-05,4138,"tags=45%, list=19%, signal=37%","12931/16878/20304/12981/240873/12702/21926/16193/56708/16160/16183/21939/16818/18413/16362/19219/218624/547253/12703/16159/16194/80285/16000/15978/83430/93672/15458/16173"
"GO:0018108","peptidyl-tyrosine phosphorylation",288,0.455034150410306,1.59089821786856,1.05493082685356e-05,0.000115843347401656,7.87602955500494e-05,4593,"tags=36%, list=21%, signal=29%","12931/16878/56620/12505/20304/12981/12143/240873/11839/12985/12702/21926/56644/16193/83433/12229/12519/22137/16156/16149/11602/14728/15162/56708/67742/76527/16414/16160/19264/20963/16183/21939/320664/16818/15894/26904/18011/12501/19260/13837/16019/16416/18413/12504/16362/22637/19219/23892/15163/14460/16199/18596/21803/232801/218624/14159/18214/547253/74012/14191/12703/19886/16161/18591/211323/242248/13841/12484/18595/16402/17005/16159/216869/21898/16194/243816/16162/80285/231125/21828/14573/15558/16000/15978/83430/216616/78388/106522/14178/17096/93672/226419/15458/16173/192656/22059/16191/18590/71785/11603/22248/232431/13640/545378"
"GO:0045670","regulation of osteoclast differentiation",84,0.587044861153726,1.83733267515145,1.05785290641113e-05,0.000115965313473357,7.88432186014786e-05,3646,"tags=43%, list=17%, signal=36%","20304/20308/18722/70809/18729/21926/27220/11501/21943/83433/14728/14118/74614/22177/14281/16160/18383/20302/12977/227358/227326/12770/93675/16416/16171/21930/12768/97086/238377/16331/170741/215653/21934/15978/74511/83430"
"GO:0033044","regulation of chromosome organization",252,0.459116854158372,1.59549508931748,1.06371276922071e-05,0.000116408361513692,7.91444408587969e-05,4750,"tags=23%, list=22%, signal=19%","71836/21973/12235/22137/54392/229841/12534/20877/66977/268697/67052/68549/23834/12236/69716/76464/219114/11799/215387/52276/66468/17869/66991/18768/107995/18817/21335/72400/14211/16319/59126/218973/208084/76044/12006/70385/79456/208628/223970/68014/67629/56150/18005/83766/29861/16600/17216/22059/67141/70799/68298/14841/107771/14156/70099/100504207/14528/11461/68612"
"GO:0002832","negative regulation of response to biotic stimulus",133,0.523788364412281,1.73541949144678,1.06924491127476e-05,0.000116814094231758,7.94202929427188e-05,4945,"tags=43%, list=23%, signal=33%","16365/18566/55948/17381/20706/100340/102639543/74748/236312/11846/20371/20877/14190/80782/243655/21929/84544/434341/226691/246727/100040462/207521/171285/26904/16643/545384/246730/21803/547253/23960/21354/73914/12258/12768/623121/16859/14991/216869/80861/100328588/14204/63953/15950/16145/20723/21355/18712/54396/23961/231699/100038882/545378/56045/93694/24110/15944/17002"
"GO:0098543","detection of other organism",18,0.817593650176553,1.99128289877151,1.07668089493148e-05,0.00011686009641568,7.9451569193646e-05,3291,"tags=78%, list=15%, signal=66%","56620/57757/56644/24088/21897/69165/269855/21899/17951/17940/17952/21946/384997/17948"
"GO:0097696","cell surface receptor signaling pathway via STAT",160,0.507410783667015,1.70791763835704,1.07387978311176e-05,0.00011686009641568,7.9451569193646e-05,4321,"tags=34%, list=20%, signal=28%","12931/20311/16878/20304/12981/240873/12702/21926/16193/16197/209590/20897/56708/16153/12983/16160/19264/16154/16183/21939/16818/12051/20849/18413/14062/57914/15364/16362/19219/21803/107849/218624/547253/12984/18812/12703/13078/216439/16159/12982/16194/53603/21380/80285/16000/15978/83430/20848/229900/93672/15458/16173/20846/16191/11677"
"GO:0001649","osteoblast differentiation",225,0.471365599448606,1.62764309453485,1.07376887733309e-05,0.00011686009641568,7.9451569193646e-05,5016,"tags=36%, list=23%, signal=28%","22410/18619/107221/12842/14119/11839/16008/93695/21926/16948/16193/20682/20666/60530/102657/22417/22402/20750/23845/20302/22160/14632/227358/20681/15951/13345/14173/19227/14200/16477/242253/19219/23892/64075/14634/12393/67399/68588/21930/268396/18214/14284/20613/16007/231633/19094/215653/12006/20583/22061/17926/16202/18159/12156/16000/12571/13081/27060/114584/723954/212943/12400/14633/12096/17702/22415/239405/13836/12608/67141/68713/56233/110075/17260/170574/93966/17125/17002/16195/18018"
"GO:0070372","regulation of ERK1 and ERK2 cascade",306,0.444032822850666,1.55915264344865,1.07696746150033e-05,0.00011686009641568,7.9451569193646e-05,4263,"tags=33%, list=20%, signal=27%","110135/12266/16878/12505/232983/17167/107221/93695/99571/435391/21943/16193/384009/225884/14289/16323/83433/81897/73230/12273/24088/378425/16149/56708/72373/71878/19264/20963/56636/12654/21983/14268/20302/11910/227326/12770/18049/15894/21785/171285/16176/14173/19260/14172/108995/16416/14062/227289/11475/100952/321019/327957/12504/18596/15559/21803/13617/14114/11816/18214/233571/14161/101809/12768/19886/18591/16971/27218/16007/238555/211323/13841/18595/216869/83397/21898/230777/244882/674895/16476/12957/332579/20608/17886/21934/20130/15558/63953/12156/16000/18217/18390/73167/12311/14219/17096/16175/12767/192656/16600/13836/14063"
"GO:0002863","positive regulation of inflammatory response to antigenic stimulus",17,0.817076289441621,1.95328085729642,1.09535166189561e-05,0.000118253648220163,8.03990258620454e-05,1355,"tags=59%, list=6%, signal=55%","12266/12775/12801/21926/16016/14131/14129/12229/14127/12487"
"GO:0090023","positive regulation of neutrophil chemotaxis",28,0.740684601407709,1.95284716968608,1.09356673153346e-05,0.000118253648220163,8.03990258620454e-05,2415,"tags=50%, list=11%, signal=45%","12775/12267/12765/13614/19354/12273/105855/16149/16963/16803/20343/16176/13617/227541"
"GO:0050688","regulation of defense response to virus",70,0.614869447299766,1.89363652231366,1.09452604383172e-05,0.000118253648220163,8.03990258620454e-05,4310,"tags=41%, list=20%, signal=33%","20304/17381/246779/209590/72512/20371/14190/27027/16160/383619/20737/16176/12493/19260/214763/80287/16161/209200/224840/80285/17472/78781/15978/83430/16145/54396/230073/20846/230738"
"GO:0006638","neutral lipid metabolic process",145,-0.405889644974681,-1.68585330132538,1.09981728127709e-05,0.000118535862537641,8.05908994875199e-05,4319,"tags=40%, list=20%, signal=32%","66082/16889/66968/76483/26457/110524/11727/22259/320127/66853/20186/14073/216739/13982/226856/12894/100504285/100102/14732/13106/231510/381072/68393/21834/14626/17691/231070/228859/66113/668257/217480/11814/30805/116939/14245/12684/238055/12623/11808/30924/67758/17777/319660/12359/20249/21835/14933/67800/14081/14385/16956/23945/233549/11807/18534/76574/14377/104158"
"GO:1901623","regulation of lymphocyte chemotaxis",23,0.776274982776336,1.98702374169142,1.10245751796869e-05,0.000118620723193875,8.06485950782935e-05,2247,"tags=48%, list=10%, signal=43%","20306/20293/20304/12775/12772/55985/16963/15945/20302/57266/27007"
"GO:0043372","positive regulation of CD4-positive, alpha-beta T cell differentiation",37,0.697381687486142,1.93844421301072,1.13661730993239e-05,0.000122091007016563,8.30079932280186e-05,4386,"tags=62%, list=20%, signal=50%","12775/12772/16193/20371/100504404/12522/105855/74131/22164/80859/243910/16186/216799/16362/16952/12703/83408/15978/83430/15284/16173/192656/16190"
"GO:0072525","pyridine-containing compound biosynthetic process",24,-0.741128887942821,-2.20755357954797,1.18137739583945e-05,0.000126686400136753,8.61323376848474e-05,3023,"tags=54%, list=14%, signal=47%","223646/67375/78914/68646/269951/103711/71562/70789/98256/107766/68352/266645/209176"
"GO:0002269","leukocyte activation involved in inflammatory response",55,0.641754644679839,1.89039707505081,1.20074211154334e-05,0.000128547675553519,8.73977931918976e-05,2896,"tags=44%, list=13%, signal=38%","17394/16409/21926/13011/83433/81897/13051/77125/12259/11629/12273/24088/12759/22177/21897/16534/13032/21899/12362/15979/15980/20312/21898/16476"
"GO:2000406","positive regulation of T cell migration",36,0.706711793298466,1.95280751687053,1.23086532973398e-05,0.000131552584990934,8.94407897100429e-05,2604,"tags=44%, list=12%, signal=39%","20304/12775/12772/11501/20297/11629/55985/16963/15945/12721/22164/20737/16416/16401/17173/16859"
"GO:0000097","sulfur amino acid biosynthetic process",16,-0.803476610369043,-2.16654695478505,1.23333938471571e-05,0.000131597312349167,8.94711992245522e-05,1504,"tags=44%, list=7%, signal=41%","107869/108156/14598/12411/64918/329008/12116"
"GO:1902749","regulation of cell cycle G2/M phase transition",123,0.535826852386857,1.75776201580135,1.263636094484e-05,0.000134605628567164,9.15165119658699e-05,4906,"tags=33%, list=23%, signal=25%","12532/22410/381293/76843/269582/108000/12534/20877/268697/23834/77011/56696/19363/12189/268930/18392/12545/18817/12021/16906/72400/67278/381979/12649/12575/674895/12144/237877/12571/226419/108911/12531/22059/69681/67141/107503/12567/235559/18148/20133"
"GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation",164,0.497212900418623,1.67764319622462,1.26639252599976e-05,0.000134675165306486,9.15637890367026e-05,4593,"tags=42%, list=21%, signal=33%","12931/16878/56620/12505/20304/12981/240873/11839/12985/21926/56644/16193/83433/12519/16156/16149/11602/56708/76527/16160/19264/20963/16183/21939/320664/16818/15894/26904/18011/12501/16019/16416/18413/12504/19219/23892/15163/14460/21803/232801/218624/547253/211323/242248/12484/18595/16402/16159/216869/21898/16194/80285/21828/14573/15558/16000/15978/83430/14178/93672/15458/16173/192656/22059/16191/11603/22248/13640/545378"
"GO:0051306","mitotic sister chromatid separation",66,0.6175793553358,1.88061025435929,1.28651865892161e-05,0.000136588597917349,9.28647055012804e-05,4750,"tags=42%, list=22%, signal=33%","12235/22137/229841/20877/66977/268697/67052/12236/69716/76464/219114/11799/52276/66468/66991/107995/18817/16319/70385/208628/68014/67629/56150/67141/70799/14841/100504207/68612"
"GO:0000096","sulfur amino acid metabolic process",32,-0.671438559553927,-2.12126915317657,1.30566484901978e-05,0.000138201082322108,9.39610114276651e-05,1504,"tags=56%, list=7%, signal=52%","14629/12583/11611/104923/14630/107869/50490/108156/17850/246221/246277/14598/12411/13479/64918/14711/329008/12116"
"GO:0050850","positive regulation of calcium-mediated signaling",58,0.629400313863553,1.87202012159348,1.30602397383435e-05,0.000138201082322108,9.39610114276651e-05,2712,"tags=36%, list=12%, signal=32%","21926/56644/83433/13614/77647/19264/20963/17967/20302/100504518/12501/14767/12504/22637/18596/16408/211323/70261/12484/18595/13615"
"GO:0032743","positive regulation of interleukin-2 production",40,0.689886482340134,1.92686628946902,1.31120978370691e-05,0.000138520875169829,9.4178434178011e-05,3256,"tags=48%, list=15%, signal=40%","547431/12772/56644/108723/12394/16364/242122/12522/74131/102657/22164/19264/12487/16176/12501/16952/12479/234695/654459"
"GO:0030225","macrophage differentiation",64,0.611356587580812,1.85110497467804,1.33631120015462e-05,0.000140940103844973,9.58232344167059e-05,2849,"tags=36%, list=13%, signal=31%","16878/12981/272382/16409/17986/12262/77125/24088/56419/17082/76527/210710/20375/12977/224109/12504/15163/21803/12703/14284/108670/21898/110794"
"GO:0017004","cytochrome complex assembly",36,-0.659400632191108,-2.15773526228524,1.35147765073977e-05,0.000142305261842698,9.67513865271635e-05,5954,"tags=78%, list=27%, signal=57%","214489/76178/68033/67105/66821/100503890/107197/52469/20930/15159/231430/67453/66379/66278/13057/70383/70207/66359/68020/56046/66272/226139/544717/67892/66487/70556/22273/17710"
"GO:0019318","hexose metabolic process",264,-0.347600159954498,-1.57288556371329,1.3793550629091e-05,0.000145002152918622,9.85849656058964e-05,5019,"tags=39%, list=23%, signal=30%","105651/16337/58246/14751/26416/246729/14635/56017/13808/67013/231103/11674/110119/213053/56458/16010/13806/16367/15275/14120/18641/14430/16889/231691/17843/12041/433182/21991/110524/236900/18627/67078/212980/69064/12409/14433/102093/18682/12894/69802/19017/74577/18597/71665/76051/26384/50799/17448/14378/78830/66848/78653/18655/68263/18648/14571/235339/56690/100038628/67863/72157/18642/14718/50873/17691/76282/672284/15378/225913/74155/319625/17449/67389/244757/271639/18604/27376/11676/100705/19013/11474/235582/12165/81799/56012/230163/26380/14555/67800/18563/14385/67880/20322/16548/16002/14121/18534/11364/227627/14711/14377/16334/12352"
"GO:0070555","response to interleukin-1",102,0.553822768571045,1.78569243932566,1.39237448270268e-05,0.000146130843250205,9.93523466087241e-05,4325,"tags=42%, list=20%, signal=34%","110135/16181/20310/16365/20210/15117/20304/20296/240690/239337/16193/13614/20682/107765/18787/58203/17390/107527/13653/12654/14268/16178/16324/12796/16176/16171/16362/73914/19094/108153/83397/18548/21934/16177/18035/18033/20339/19223/108143/192656/12608/230738/16423"
"GO:0098586","cellular response to virus",51,0.643605238001569,1.8755192882662,1.40122851027888e-05,0.000146819393171938,9.98204822121313e-05,4894,"tags=51%, list=22%, signal=40%","18619/20304/17381/16193/15945/18987/545030/170743/216799/18985/14255/21803/56489/16859/19094/16159/78781/18033/16145/54396/14633/71586/230738/94088/15944/14042"
"GO:0033539","fatty acid beta-oxidation using acyl-CoA dehydrogenase",13,-0.850888538384478,-2.12800195289918,1.45294208454155e-05,0.000151989137667239,0.000103335320254202,3081,"tags=92%, list=14%, signal=79%","11363/66841/11409/11370/110826/110842/338350/102632/71985/56357/270076/11364"
"GO:0032728","positive regulation of interferon-beta production",49,0.650912565643438,1.88450017427928,1.48761046092124e-05,0.000155361862492949,0.000105628389386268,4747,"tags=47%, list=22%, signal=37%","170744/81897/72512/24088/215243/246727/170743/19260/16362/246730/246728/23960/21898/54123/78781/66412/23961/230073/71586/231699/100038882/14251/97165"
"GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle",56,0.633149191926874,1.87547726721182,1.49259009696289e-05,0.000155374988630186,0.000105637313666094,4411,"tags=46%, list=20%, signal=37%","12235/22137/229841/20877/66977/268697/67052/12236/69716/76464/219114/11799/52276/66468/66991/107995/18817/16319/70385/208628/68014/67629/56150/67141/70799/14841"
"GO:1905819","negative regulation of chromosome separation",56,0.633149191926874,1.87547726721182,1.49259009696289e-05,0.000155374988630186,0.000105637313666094,4411,"tags=46%, list=20%, signal=37%","12235/22137/229841/20877/66977/268697/67052/12236/69716/76464/219114/11799/52276/66468/66991/107995/18817/16319/70385/208628/68014/67629/56150/67141/70799/14841"
"GO:0014812","muscle cell migration",133,0.520500496247073,1.72452610227115,1.50001347516827e-05,0.000155894257597845,0.000105990357481558,5039,"tags=41%, list=23%, signal=32%","15117/20304/20471/13491/18787/70417/11629/22402/16534/18133/14739/13653/21336/17869/16398/16416/19219/18596/16401/16952/67220/19241/18214/22003/233571/11504/14161/13078/18591/16971/50706/19091/21898/20195/17886/16202/18791/21828/14107/16000/21752/18124/214384/16173/18590/71785/14066/14783/14745/17260/11596/18844/16195/11792/18667"
"GO:0090184","positive regulation of kidney development",11,0.884611194835248,1.903248764364,1.53933851263389e-05,0.000159721963660975,0.000108592762087198,2112,"tags=55%, list=10%, signal=49%","20682/22417/20681/17869/11609/13617"
"GO:0033046","negative regulation of sister chromatid segregation",54,0.644167917478805,1.89309563083301,1.58674069019394e-05,0.000163579933955259,0.000111215742926552,4694,"tags=50%, list=22%, signal=39%","12235/22137/229841/20877/66977/268697/67052/12236/69716/76464/219114/11799/52276/66468/66991/107995/18817/16319/70385/208628/68014/67629/56150/67141/70799/14841/100504207"
"GO:0033048","negative regulation of mitotic sister chromatid segregation",54,0.644167917478805,1.89309563083301,1.58674069019394e-05,0.000163579933955259,0.000111215742926552,4694,"tags=50%, list=22%, signal=39%","12235/22137/229841/20877/66977/268697/67052/12236/69716/76464/219114/11799/52276/66468/66991/107995/18817/16319/70385/208628/68014/67629/56150/67141/70799/14841/100504207"
"GO:0045841","negative regulation of mitotic metaphase/anaphase transition",54,0.644167917478805,1.89309563083301,1.58674069019394e-05,0.000163579933955259,0.000111215742926552,4694,"tags=50%, list=22%, signal=39%","12235/22137/229841/20877/66977/268697/67052/12236/69716/76464/219114/11799/52276/66468/66991/107995/18817/16319/70385/208628/68014/67629/56150/67141/70799/14841/100504207"
"GO:2000816","negative regulation of mitotic sister chromatid separation",54,0.644167917478805,1.89309563083301,1.58674069019394e-05,0.000163579933955259,0.000111215742926552,4694,"tags=50%, list=22%, signal=39%","12235/22137/229841/20877/66977/268697/67052/12236/69716/76464/219114/11799/52276/66468/66991/107995/18817/16319/70385/208628/68014/67629/56150/67141/70799/14841/100504207"
"GO:0002673","regulation of acute inflammatory response",50,0.652941454687834,1.8974593586129,1.5987010471552e-05,0.000164547975946746,0.000111873901336719,2703,"tags=52%, list=12%, signal=46%","12266/20304/12775/21333/12801/21926/12774/11501/21943/16193/16016/14131/14129/12229/14127/11690/19225/30955/20737/16176/233079/216799/18782/244911/13421/14347"
"GO:0090594","inflammatory response to wounding",30,0.73358445456406,1.96858634961672,1.60757635123136e-05,0.00016519588764981,0.000112314407575258,2774,"tags=53%, list=13%, signal=47%","21857/12505/12772/21926/19695/16193/17312/15139/77125/243958/80859/14062/16171/12628/12484/21898"
"GO:0005996","monosaccharide metabolic process",286,-0.341869195969972,-1.57282743893212,1.6141744907098e-05,0.0001656080943834,0.000112594661253121,4973,"tags=40%, list=23%, signal=31%","16337/58246/14751/26416/246729/18419/14635/56017/13808/67013/19895/231103/11674/110119/213053/268756/56458/16010/13806/16367/15275/14120/18641/14430/16889/231691/17843/12041/433182/14629/21991/110524/236900/18627/71336/67078/212980/69064/71755/12409/14433/102093/18682/12894/69802/19017/74577/18597/71665/76051/26384/50799/17448/14378/78830/66848/78653/18655/68263/18648/14571/235339/56690/100038628/67863/72157/18642/58810/14718/50873/75578/17691/76282/672284/68214/15378/225913/74155/319625/94284/17449/67389/244757/271639/18604/27376/11676/100705/19013/11474/235582/12165/81799/102448/56012/230163/26380/14555/67800/18563/14385/67880/20322/16548/16002/14121/18534/11364/227627/14711/14377/16334/12352"
"GO:0031099","regeneration",222,0.469891921548801,1.61927945842808,1.66248183238159e-05,0.000170291339054511,0.000115778734768807,4446,"tags=35%, list=20%, signal=28%","20311/16878/22410/20296/21923/22421/21838/21926/14068/16193/14463/18787/18113/12534/17390/66815/16153/380684/217847/14432/11745/12428/18133/242050/14632/18815/11818/269295/26362/18933/74777/14226/19242/192176/12737/14460/14634/16952/21803/12833/15572/16971/211323/50706/18826/18039/12575/20539/20878/16476/19280/19221/27528/17136/15234/12018/12335/26921/63953/16000/15368/68585/22228/22408/14056/244058/18639/12224/16600/12608/66139/11815/17755/16795/19716/77578/12527"
"GO:0042178","xenobiotic catabolic process",28,-0.70009623021535,-2.17766921095305,1.67630364737525e-05,0.000171432842659686,0.000116554827339779,3864,"tags=64%, list=18%, signal=53%","14866/14862/14864/12972/12780/226564/13094/68312/13112/71773/13088/18125/13076/13077/235674/14081/394436/243881"
"GO:0002827","positive regulation of T-helper 1 type immune response",18,0.809225957779515,1.97090304042892,1.70884604851149e-05,0.000174482175479595,0.000118628026703518,4166,"tags=100%, list=19%, signal=81%","12772/209590/16963/16160/18173/50931/244202/16182/16176/214855/18783/16161/57765/27218/16177/83430/16173/192656"
